评论,品质,味道,价格,分量,外观,物流,客服,粗粒度
刚拿回来，挺好滴。第一次换柚子，红心额两个，个头刚刚好。挺甜的。挺水灵的。很好吃。皮还薄。,2,2,1,1,2,2,2,1
柚子很新鲜，份儿大，水分足，很重，酸甜好吃可口，水多，甜酸，微微的酸，很好，吃完再买，推荐大家购买，味道确实挺好的，比在超市买的味道正，酸甜可口。这个红柚真心好吃，关键是价格不贵哦，超市比这贵好多，真心满意，会经常光顾的哦，柚子肉很香甜，皮也是超级薄的，物流也是超级快，皮很好剥，不用刀也完全可以剥开来吃，柚子肉的那条线也很好撕开。特别满意，超级赞！,1,1,1,2,2,2,2,1
质量非常好，个头非常大，包装很好，无损好，吃完下次还去你家买蟹，老板发大财,2,2,2,1,1,2,2,1
红药真的很不错酸甜可口大人小孩都爱吃小朋友们非常喜欢可以给他们榨汁喝朋友的小孩儿也迟到了也让她的妈妈给买把网址已经发给他了吃完以后我们还会再来买京东的产品还是很放心的质量是有保证的大家可以放心的购买点个赞,2,2,1,2,1,2,2,1
满意满意满意，相当满意！很赞很赞很赞，超级赞！回购回购回购，绝对回购！当天拍下，当天发货，没有耽误一天时间，够速度，快递小哥态度非常好，快递柜没位置了，会打电话告知，而且态度很好，东西很好，和描述的一样，非常满意，物美价廉，超级满意，还会回购的！！！,2,2,2,2,2,1,1,1
真的挺好吃的，一点也不酸，小孩子很喜欢吃,2,2,2,2,2,2,2,1
新鲜，但苦的,2,2,1,2,2,2,2,0
柚子已经收到了，也吃了，还不错的，是红肉的，跟店里描述的一样，非常好，非常满意，皮薄，肉质柔软多汁，口感很好，味道很香，很好吃，自己一个人一次可以吃掉一个物流也很给力，很快，很满意必须好评,1,1,1,2,2,2,2,1
在京东农场种的，柚子味道很不错，两个差不多有斤，柚子水分很足，也很甜，吃着口感很好。个头不大，但是还挺重的，皮也特别薄。可以直接用手剥开。,2,1,1,0,2,2,2,2
大大的两个，红心的皮薄肉厚，非常好吃。,2,2,2,2,2,2,2,1
已是笫三次购买了，每次都是非常满意，无可挑剔的。柚子的个头品质都没得说。物流也快，派送员热情周到。吃完还会再买的。五个赞必须的。,0,2,2,2,2,1,2,2
这家水果不错红心柚又大又好很满意的一次网购。,2,2,1,2,2,2,2,1
柚子非常好，包装完美，没有破损，非常满意，五分好评,1,2,2,2,1,2,2,1
物流很快，柚子非常新鲜，分量足，果肉好吃酸酸甜甜很赞，家人都爱吃。喜欢,1,2,2,1,2,1,2,1
昨天就收到货了今天才来评价，感觉第一眼就是包装精美完好无损，打开觉得货物非常新鲜，剥开果皮一看很是不错，皮薄肉厚掰开尝了一口水分充足肉质细嫩甘甜非常满意给予好评。,1,2,1,2,1,2,2,1
柚子收到了，还不错，不酸，挺甜的，个头不大，皮也是不厚，里面子很小不像一般柚子，旁边一圈核很大，吃起来满嘴。水分挺足的，挺好吃的。下次还会回购的，吃了一个特地来评价，性价比最高，啦啦啦啦啦，物流挺快的,1,0,1,0,2,1,2,2
嗯，有的收到了，吃得相当不错，酸甜可口我们很喜欢，朋友的孩子吃了我想要买把网址已经发给他了，他们已经向下单了吃完以后我们还会再来买这个产品相当不错，值得购买快递也很给力，很快就到送到家了京东的产品很不错,2,2,1,2,2,2,2,1
东东农场免费水果种的，两个红心蜜柚，还挺大个儿的，打开了一个，酸甜可口，新鲜多汁，很不错哦！,2,2,1,2,2,2,2,1
不错值得购买！个头大，份量足，甜甜的，很好吃！刚收到货就直接开吃了，！！重点是一个有斤重两个那不就斤重！,2,2,1,2,2,2,2,1
真的很不错，发过来两个红心柚子都特别新鲜，个头不大，但是也还好，跟我预期的差不多，毕竟这是一分钱买的，相当于没花钱得两个柚子，柚子品质跟外面水果店卖的都差不多，水分特别足，很甜很香，家里老人和小孩都很爱吃，真心给商家点赞，良心商家,1,2,1,0,2,2,1,2
柚子蜜柚很新鲜，口感很好，很甜很好吃！,2,1,1,2,2,2,2,1
送货快，服务好，包装严实质量很好个头大皮薄水份多很甜，种树种的，值得信任的产品值得购买。,2,2,2,2,1,1,2,1
柚子很好吃，水分又多，非常甜,1,2,2,2,2,2,2,1
买过的最好的柚子，没有之一，品相，味道，质量，口感，都是最好的，每一瓣都能像橘子一样分开，超级好剥。,1,2,2,2,2,2,2,1
柚子收到了，包装很好，快递很给力。柚子个儿挺大的，老板很有心，还送了个剥皮的小工具。还没有来得及吃，稍后再评价，先给五星了。,1,2,2,2,1,2,2,1
重要的是价格特别实惠，发货也很快呀！吃完会继续回购的，真是吃多少都不会感觉腻，色泽鲜亮我家里人是搭配柠檬榨汁喝，橘橘的红红的颜色还有光泽皮薄肉多果肉饱满一样的好吃。酸甜可口水份足呀！重量也够吃完了才想起评价。,1,2,1,2,2,2,2,1
柚子已经吃过了才来评价，首先商家发货速度，物流也很快，柚子更是不错，红心柚子水分足，口感好，还也很甜，非常满意，给一个大大的赞，希望商家一如既往的好。,1,1,1,2,2,1,2,1
不错，发货及时，京东物流速度快，包装完好无损。柚子是红心的，非常新鲜，个头比较匀称，大小适中，水份挺多的，口感上甜中带一点酸涩，挺好吃的，让人胃口大开，欲罢不能，吃得停不下嘴。份量足，价格也很美丽，性价比不错，很棒。,2,2,1,1,1,1,2,1
柚子很好吃，新鲜水分多，快递给力,1,2,2,2,2,2,2,1
东东果园种树兑换的，两个份量很足的红心柚子，新鲜又酸甜可口，超出我的期望了，给个大大的好评，这个活动太棒啦,2,2,1,2,2,2,2,1
第一次从网上种植水果，成功了，提交订单，收到货的时候非常惊喜，这么多天的浇水灌溉，居然领到了真实的水果，包装很完整，两个柚子个头中等，很新鲜，汁水很丰富，有一点点酸的味道，甜占了主导地位。非常满意，以后继续种植。,2,2,1,2,1,2,2,1
看着挺好，种树得的，物流给力，包装完好，大小均匀，很感谢！吃过了再追评。,2,2,2,1,1,1,2,1
大小均匀，新鲜，水分足口感酸酸的，主要的是价格也比较实惠的，是补叶酸的好水果，尝了个酸甜的，不苦还不错越吃越想吃。又大又好，口感极好，红红的果肉看起来就特别食欲，选了几家，这家没有让我失望，很大个，皮也很薄，一个吃了一个做成蜂蜜柚子茶了，甜丝丝的，好评。,2,1,1,1,2,2,2,1
非常好吃，肉质细腻，外包装也很好,2,2,1,2,1,2,2,1
京东农场免费赠送的红柚，真的是太好了呀，点赞京东的这种活动,2,2,2,2,2,2,2,1
京东卖的福建红色柚子，产品很好吃，吃起来口感味道相当甘甜，家里的看人和我特别喜欢吃这个柚子的味道，感觉非常正宗产品，口感有很香的味，很有营养价值，所以最爱上京东选购正品，一次买很多种各式产品，快递真的快的吓人，不管风吹雨打，严冬急热，快递小哥都会快速送达，而且非常有礼貌，会帮忙送货到家。,1,1,2,2,2,1,2,1
东西收到，物流也快，卖家服务也特别好，而且东西特别好吃，真心不错，我种水果成功领取了超好吃水份也好,2,2,1,2,2,1,2,1
哇omega，福利收到，一直在京东农场种水果，宝宝最喜欢吃这款蜜柚，这款柚子是红心的，而且特别甜，没有涩涩的的苦味，每次都是一大一小两颗，很棒,2,2,2,2,2,2,2,1
昨天下午收到货了，不错是两个红心大柚子，打开吃了，好吃皮薄果肉很甜果汁很多,1,2,1,2,2,2,2,1
京东果园种树的活动，柚子包装非常好，一箱两个红心柚子，打开吃水份很足。快递给力，京东快递质量都非常好。柚子吃些口感也很好。,2,2,2,2,1,2,2,1
我已经收到了两个红心柚子啦，个头不算太大，不过我觉得很好了，很薄皮的两个柚子。我觉得很幸运的，一个是三红柚，还有一个是红肉柚，无论那种都非常好吃，很甜很甜，不会酸，无论老少都非常的喜欢吃，都觉得很好吃哦哦，感谢好平台！,1,2,2,2,2,2,2,1
免费领取的柚子，本来没抱多大希望，可确出乎意料的甜，水份充足，非常好。十分满意！,1,2,2,2,2,2,2,1
水果非常好，水分很多很甜，超级好，拿回去就把两颗都吃了。感谢店家还送了开柚子神器。祝店家大卖！！,1,2,2,2,2,2,1,1
水果好好呀，粉嫩的柚子肉，好吃。很满意。,2,2,2,2,2,2,2,1
挺棒的，真是物美价廉，谢谢卖家，吃完在来,2,2,2,2,2,2,1,1
京东农场得来的水果花分钱兑换的，首先柚子皮薄，果色红艳靓丽，果香浓郁，口味正宗，果肉脆嫩多汁爽口，自己花钱都愿意买，甘甜可口，很不错的一次兑换品尝体验，已经吃了一个，准备消灭第二个，京东的这项活动非常给力，点赞！！！希推出更多更好的水果尝鲜。,1,2,1,2,2,2,1,1
柚子收到了，非常满意，很好吃，喜欢的朋友赶紧行动吧！,1,2,2,2,2,2,2,1
我在京东上面的东东农场种植的水果：梅珍、柚子蜜柚个、福建新鲜水果红心柚子水果，已经收到了，按照上面的食用方法保存了几天，今天切开尝了一下，味道真的挺好，是红心柚子。东东农场真的值得信耐，每次种植的水果都是免费送的。真心点赞。,2,1,1,2,2,2,2,1
吃种水果花分钱兑换的，首先柚子皮薄，果色红艳靓丽，果香浓郁，口味正宗，果肉脆嫩多汁爽口，自己花钱都愿意买，甘甜可口，很不错的一次兑换品尝体验，已经吃了一个，准备消灭第二个，京东的这项活动非常给力，手动点赞！！！希推出更多更好的水果尝鲜。,1,2,1,2,2,2,1,1
这是京东种树得到，之前领过很多东西，这次是红心柚，一箱两个，个头不是特别大，但质量很好。收到时很新鲜，柚皮黄黄的、软软的，皮子也特别薄，很不错。红心柚果肉非常诱人，一拿回来就迫不及待开了个，切开皮闻到浓浓的柚子香味，酸酸甜甜好吃，皮薄肉厚颜色非常好看，有点点酸头感觉挺好吃的，果肉颗粒清晰可见粒粒饱满感觉非常好，满手的果香都舍不得洗手了，太喜欢这种香味了果实饱满，以后还会光顾的。,1,2,1,1,1,2,2,1
柚子收到了，两个都是水分很饱满味道好吃，满意,1,1,2,2,2,2,2,1
味道非常不错，下次再来采购,2,1,2,2,2,2,2,1
柚子收到了，水分充足，香甜爽脆，一点都不酸，儿子说今年来买过最好吃的柚子了，吃完再下单买个，快递哥哥很给力天就送到家了。,1,2,2,2,2,2,2,1
物流很快，东西不错，新鲜。口感很好的。。。,2,2,1,2,2,2,2,1
店家包装很好，没有破损，货的质量也非常高，很用心，吃后在来补评论,2,2,2,2,1,2,2,1
种树得（一分钱）的柚子，写评价竟然不送京豆只有京享值，但也要随手评价。人家的水果是正价卖的，只不过玩京东果园有很大优惠罢了，柚子是正经柚子，品相和味道都很一流。虽然没有送京东快递，圆通的阿姨快递员服务态度也很棒了，包装也很好。最后，祝店家生意兴隆，祝果农丰收满满，祝京东越办越好！,1,2,2,2,1,2,1,1
种树种的，还不错哦，很甜水分充足,1,2,1,2,2,2,2,1
味道很不错，很甜甜的，好吃的很。,2,1,2,2,2,2,2,1
红心柚子已收到，包装完好，新果，酸甜可口，是我喜欢的味道，店家服务态度也很好，快递也很力，总体都很不错，超级赞，很满意的一次购物，有喜欢的亲们可以放心购买了！最后祝店家生意兴隆财源广进,2,1,1,2,1,2,1,1
一打开包装箱就飘出柚子特有的香气，放了两天开始吃，开始还是有些担心不好吃的，可吃了第一口讲真柚子是真好吃，颜色鲜艳汁水饱满透着甘甜，是我喜欢的味道，放在卧室里一股清香阵阵散发，家里老人孩子都吃着可口，一个柚子眨眼功夫就报销了，哈哈哈，这么好吃的柚子当然以后要经常光顾和品尝，据说吃柚子对身体可是很棒的，,1,1,2,2,2,2,2,1
柚子收到了，物流快，商家服务态度好，与描述的相符，我给你们五星好评。,1,2,2,2,2,1,1,1
两个柚子虽然个头不是大的那种，但是真的很新鲜，分量掂起来很足，水分很大，孩子比较喜欢吃柚子，尤其是红心柚子，物流也蛮快的，很快就到了，打开后，里面果肉很新鲜，吃起来口感属于那种酸甜口，偏甜那种，很好吃，颜色也很鲜艳。,1,1,2,1,2,1,2,1
柚子早就收到了，柚子和商家描述的一样，的确不错，非常好吃，甜甜的，柚子大小均匀，皮薄，大人孩子都喜欢吃，包装也很好，物流速度快，还会回购的。,1,2,1,1,1,2,2,1
京东商城种植的免费水果，味道不错，，，，，，，，皮薄肉冒厚，汁水多，支付了一分钱还包邮到家，真的是非常好，非常满意，，，，物流速度也很快，差不多两天时间就收到货了，快递小哥服务周到热情，继续支持京东，全五星好评！,2,1,2,2,2,2,2,1
很好的红柚，非常新鲜，口味非常好，酸酸甜甜的，商家特别贴心的还提供了一个开柚子的小指环，非常不错,2,2,1,2,2,2,1,1
红心蜜袖收到，新鲜、包装及果果都很好！吃完再回购！,2,2,2,2,1,2,2,1
第二次再京东上种的果树收到水果了。柚子分量很重，物流很快。快递小哥及时发信息通知到货及快递放置地点。,2,2,2,2,2,1,2,1
虽然没花钱，但也是自己亲手种植的，发芽，开花，结果，浇水，前前后后差不多两个月才收货，满满都是快乐，，，还真是自己种的才是好的，好吃，水分很足，特甜，包装严实，快递很快给力，下次会直接购买，想吃就买。。,2,2,2,2,1,2,2,1
