评论编号,评论,评分,用户名,用户地址,评论时间
12133754400,不错，这个柚子水分很大，非常贴合非常不错，下次还会再来购买，导航是坏的新的镜头速度非常快物流。,5,狂***购,,2018-11-14 17:34:15
12129327362,非常不错的西柚，口感很好，发货快包装好，价格合适，好评！,5,吃***姐,,2018-11-13 21:35:34
12127455972,之前买了4箱橙子，特别好吃，这次趁双十一打折又买了4箱橙子和3箱西柚，优惠力度特别大，购物体验超级赞，皮薄，水分大，味道很好，再冷了东北就不能邮寄了，一次买了好多，推荐大家买。,5,k***2,,2018-11-13 16:51:16
12096582158,快递给力，第二天就到了，包装很好，质量不错，活动给力，价格优惠，大小也均匀，个头都挺大的，支持京东，满意，全五星。,5,小***L,,2018-11-07 20:45:30
12095781676,"水果质量非常好，可是我不了解西柚和红心柚的关系，产品与卖家描述的完全一致，非常满意,真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物",5,小***豆,,2018-11-07 17:51:22
12094057226,送货很快，物流很及时，第一天下单第二天就到了，味道很好，鲜美多汁，嫩滑可口，下次还会买。,5,t***h,,2018-11-07 11:21:02
12078128718,收到都是冰冰的，应该是冷库刚出来的。很大个。上午下单，晚上收到，一贯的京东速度。,5,l***g,,2018-11-03 20:18:37
12075833547,第三次买京东生鲜的南非红柚了，一如既往的送货快，物流及时，个头很大，很饱满，鲜嫩多汁，口感美味，下次还会买。,5,t***h,,2018-11-03 11:26:20
12075799841,物流很快，送货很及时，保存很好，水果很新鲜，价格比超市便宜，物美价廉，味道很好，口感很不错，下次还会买,5,t***h,,2018-11-03 11:19:18
12061431092,同时买了好多水果，这个西柚不错，水分很足，补充维c好东西，回家就打开个尝尝，口感特别好～给快递小哥点赞！,5,u***q,,2018-10-30 18:29:28
12061360873,京东生鲜超市的西柚，个大新鲜，一直给家里人买，都都很满意，京东快递非常棒，晚上下的单子，早上就送到。快递师傅态度非常好！,5,月***听,,2018-10-30 18:08:51
12053715951,喜欢吃红心柚，一次一个正合适，大柚子一次吃不完，再吃总觉得不够新鲜了，红心柚属于越放越甜，水份还越多的！京东购物方便快捷，发货速度很快，送货师傅态度非常好！,5,丫***妞,,2018-10-28 16:53:47
12043768897,还吃的西柚到货了，一如既往的快速安全送达，还用保温箱装着，个头均匀，很新鲜。吃过后在评价口感。,5,u***v,,2018-10-25 17:56:47
12030190739,个头出乎意料的大，一个西柚大概有甜甜圈那么大。吃起来略酸，但是汁水很多，应该富含维生素吧。包装很精美，送货上门，感谢京东物流小哥。,5,t***5,,2018-10-21 21:06:50
12023920640,今天收到了，果子很大，第一层的果很漂亮，喜欢!价钱贵有价钱贵的道理，好吃还会回购的,5,M***R,,2018-10-19 23:26:59
12019925543,西柚很大个，新鲜，上午拍下的，下午3点多就送到了，很快，方便,5,L***a,,2018-10-18 19:55:54
12014289844,个头都很大，非常喜欢，赞赞赞👍,5,u***y,,2018-10-17 09:42:58
12005127244,京东配送速度一如既往地迅速，第一次在此买水果，真心不错，快递小哥帮忙一个一个的查看，有无坏果，贼逗也都还可以！,5,j***凳,,2018-10-14 15:48:28
11981931932,京东的水果可以的，味道很好，特别好，好吃，水分还多,5,h***3,,2018-10-07 13:16:56
11980934947,买很多次了，在京东买水果，包装好，速度快，实惠新鲜，非常好，非常好,5,j***a,,2018-10-07 08:13:18
11980750468,汁多肉厚，酸甜爽口，清火开胃之佳品，挺不错的！包装也很到位，直接好评！,5,有***光,,2018-10-07 01:56:10
11976436425,吃了一个味道很好，肉质细腻水分足。,5,拒***货,,2018-10-05 15:55:47
11971705404,超级好 刚好遇上活动 贼棒！！！！希望下次活动更大！,5,R***t,,2018-10-03 21:03:13
11968834861,很好吃 已经买了很多次了 孩子特别喜欢吃 性价比特别高 超级划算 每次都会买的 很好,5,f***7,,2018-10-02 20:11:56
11955975294,超级满意的大西柚，特别新鲜，汁水甜美，这个季节吃补维c，上好的果果，而且价格特别公道哈，京东冷鲜一级棒，会再购，快递员特别负责,5,妮***彩,,2018-09-28 14:21:40
11948555494,買過很多次了，品質很好，水份很足，很好，很新鮮,5,S***Y,,2018-09-26 10:33:06
11945783940,一起买的，百香果牛油果，哈密瓜西柚，都特别新鲜，特别好吃，吃完又在京东买了一批，信任京东,5,小***妈,,2018-09-25 14:08:34
11935840712,很棒哦，买过最好的水果，买回来快一个月了依然爆汁，赞赞赞！,5,j***8,,2018-09-22 12:06:07
11923825470,昨天买的今天收到了，很满意，还没尝，味道应该可以！,5,王***7,,2018-09-18 20:14:06
11919001872,刚好赶上活动，一单买了很多水果，品质都还好，快递也很给力，京东的品质还是让人放心，偶尔小有问题也处理的很及时！,5,j***1,,2018-09-17 14:09:17
11915648208,包装上乘，质量不错，快递神速，好！,5,j***c,,2018-09-16 14:28:02
11912014366,味道不错，关键新鲜，小朋友很喜欢，跟同事一起又团购了10份,5,l***n,,2018-09-15 12:51:51
11903386391,一盒4个，大的一个有400g，比百果园便宜30%，很实惠！以后就来京东买水果了！,5,j***V,,2018-09-12 21:38:10
11896690578,很好很满意。快递也准时。透亮的红瓤，和图片一样。口味微酸，正是我喜欢的。又回购了。,5,克***斯,,2018-09-11 00:34:29
11876015813,一直在京东买，水果很新鲜，物流很快！,5,l***9,,2018-09-04 22:22:12
11873007803,一如既往购买，京东送货很给力，送来的时候还是凉凉的，保鲜做的很好。,5,s***y,,2018-09-04 06:50:16
11873003881,二次购买了，西柚的水分很大，不像水果店里买的苦味中，送来时候很新鲜,5,s***y,,2018-09-04 06:47:43
11872221747,第三次購買了，非常好。也希望東哥沒事回來，你懂的,5,y***z,,2018-09-03 20:22:12
11868507136,发货迅速，隔天送到，外包装完好。西柚的个头很大，打成果汁喝，非常苦，需要添加梨汁、苹果汁。京东快递员素质高。,5,大***9,,2018-09-02 18:28:49
11868485024,果子个头均匀，皮很薄，果肉水分足，酸甜可口，速度也非常快，上午买的，中午就收到了，好吃,5,y***畅,,2018-09-02 18:21:26
11866959886,很划算的，宝贝已经收到了，真的是物有所值非常的满意。包裹的严严实实没有任何破损，收到的时候包装完整，打开后让我惊喜的是，宝贝比我想象中的还要好！不得不得竖起大拇指，完全超出期望值，京东送货很准时，非常满意！,5,鲤***8,,2018-09-02 10:35:47
11861118799,包装完整，配送及时，很多次在京东买水果，每次服务都很好，送货速度超快，以后继续支持。,5,兰***7,,2018-08-31 13:11:01
11845060732,柚子很新鲜，水分很足，好吃,5,程***山,,2018-08-26 16:32:09
11822162573,哇，果收到了，第一个京东服务真的好，包装没的挑，速度也是够快。迫不及待的尝了一个橙子，真是美味。,5,-***玖,,2018-08-19 18:20:23
11821940053,最近在京东买了很多水果，零食和日用品，都很不错，相信京东。,5,郭***喵,,2018-08-19 17:13:17
11809477885,东西很大很好哦，还没吃呢不知道味道如何，准备明天榨汁喝了应该很补的呢。快递很快哦，一天就到家了。,5,j***7,,2018-08-15 18:03:26
11809457186,第一次吃，颜色很漂亮，完好无损，物流快速,5,l***8,,2018-08-15 17:56:34
11806837389,分量很足，颜色好看，真的是大果，吃起来比小的要更甜，更香一些，特别好吃。,5,卡***沌,,2018-08-14 21:42:31
11794649569,又大又圆，一盒六个，榨汁喝，夏天极好饮品。京东快递真是太棒了，订单第二天到家。,5,天***水,,2018-08-11 09:30:54
11792265972,大果真的蛮大的，和中果比大很多，水分足，一分价钱一分货,5,F***R,,2018-08-10 13:27:21
11780201850,￼￼南非进口红西柚红心柚 柚子 6个装 单果重约200-320g 新鲜水果，非常棒的果子，物美价廉，多次购买，下次再来,5,K***j,,2018-08-06 19:33:09
11780109379,京东生鲜的西柚，大品牌值得信赖，质量有保障，一直给家里人买，都比较满意。京东物流，非常的快，晚上下单，第二天早上就送到了，快递师傅态度非常棒！,5,月***听,,2018-08-06 19:00:18
11775272339,"柚子皮很薄，水很多，大小如图。
满意度很高
为了增加 维生素C，专门买的。
有点酸苦，妈咪吃的眼睛挤在一起了哈哈
为了维生素C。吧唧吧唧

京东的物流一直是最满意的，服务也很好。
已经养成在京东买东西的习惯了",5,s***i,,2018-08-05 11:01:28
11773161983,京东生鲜 买过好几次 不管是食材还是水果都很新鲜 快递小哥送货及时冷箱保存 一如既往的好,5,彭***g,,2018-08-04 16:23:26
11772895433,发货速度很快，昨晚下单，今天一大早就收到了。个头也很大，也很新鲜，水分也很足。味道也不错，打破了我对西柚的印象。一直以来都觉得西柚又酸又涩。这次还不错呢。,5,j***a,,2018-08-04 14:58:58
11772883741,京东产品质量不错，物流很给力，商品大品牌值得购买，大家快来买吧！,5,飞***娜,,2018-08-04 14:54:50
11769928068,果子不错，没有坏掉，送货非常快，拿到手里还是冰的。,5,晴***1,,2018-08-03 15:58:10
11766814811,自从生了娃，我简直是把京东搬到我家来的节奏，平时忙很少评价，这次必须赞一个，快递小哥看我比较方便，直接把这么多东西外加一大包纸巾给我扛到了家门口，不得不佩服京东的运营模式，真是又快又好，啥也不说了，无限回购，直选京东！,5,北***件,,2018-08-02 16:43:14
11764747242,第一次在京东买东西，看身边的同事朋友都是在京东买东西的，觉得各方面都超级棒。服务，物流，还有品质！超级新鲜的！！！绝不会像有些电商网站上的店铺写的克数有那么多，实际买回来的水果只能取个最低重量。看图哈，刚吃了一个超级新鲜,5,刘***鼠,,2018-08-01 23:36:35
11758296374,酸甜酸甜很好吃的，很新鲜。挖出那些肉出来。泡水更加好吃。。,5,a***a,,2018-07-31 04:29:24
19856892295,有一只已经坏了，没有找售后，其他不错，价格也还行，就那样了~,3,j***T,广东,2023-09-28 19:55:06
11756851918,西柚真是特别好 水份充足 味道酸甜可口 香味很浓郁 给宝宝第一次吃 宝宝也很喜欢 这个营养丰富 给宝宝吃最好了 以后还会买 希望下次也是这么水分充足,5,蕾***6,,2018-07-30 16:13:50
11755623027,柚子个头还可以，一大箱有点夸张了水份多，甜甜的，比我超市买的还有新鲜，超级爱吃，女儿也喜欢，,5,j***c,,2018-07-30 10:24:58
11752332338,非常棒 很甜很新鲜 又很干净 营养丰富！,5,j***0,,2018-07-29 09:52:18
11752331426,非常棒 很甜很新鲜 又很干净 营养丰富！,5,j***0,,2018-07-29 09:51:58
11750021326,物流很快，感谢京东小哥送货，柚子新鲜，很酸爽，直接吃不错，拿来做蜂蜜柚子茶更好。,5,床***离,,2018-07-28 13:35:54
11749187126,买了好多种水果，有了京东生鲜，超市都不用去了，太方便了,5,j***5,,2018-07-28 09:34:24
11742792854,水果很新鲜，味道还不错,5,保***玲,,2018-07-26 10:04:54
11734125069,好吃，新鲜，比外面水果店便宜，水份很多，也很甜，第二次购买，送货也快,5,小***0,,2018-07-23 17:42:02
11725343744,第一次京东买水果，水果很不错，140多，买了好几箱，以后大家可以多买，实惠还不用自己抱回家！,5,j***n,,2018-07-21 05:48:22
11717089453,买了好几次了，价格比超市便宜，味道好，没有坏果，非常不错的西柚～,5,带***界,,2018-07-18 15:41:50
11716677031,包装很好👍👍👍全程冷藏送到，非常感谢。,5,d***1,,2018-07-18 13:37:48
11710900605,营养丰富的西柚，价格不算很贵，京东出品，值得信赖！,5,A***冉,,2018-07-16 19:17:49
