评论,品质,味道,价格,分量,外观,物流,客服,粗粒度
京东 买 的 西柚 特别 好 ， 很 大 ， 孩子 很 喜欢 吃 西柚 ， 超市 里 比较 贵 ， 相信 京东 的 品质 ， 又 大 又 新鲜 ， 第二 天 就 送 到 ， 拨 出 果肉 酸酸甜甜 的 ， 满意,1,1,0,1,2,2,1,1
好吃 的 嘞 ， 用 来 做 杨枝 甘露 正好 合适 。 感谢 老板 ， 送 个 真诚 的 好评 ！ 物流 很快 ， 宝贝 很 好 ， 店家 人 nice ！ 好评 ！ 习惯性 好评 。 习惯性 好评 。,1,1,1,1,2,2,1,2
柚子 不错 的 减肥 用 来 吃 的 可以 减少 其他 肉类 的 摄入 吃 完 之后 就 没有 那么 想 吃 其他 东西 了 饱腹感 很 强 适合 减肥 期间 吃 还 会 再 买 的 新鲜,1,1,2,2,2,1,2,2
水果 性价比 更 高 ， 吃起来 很 甜 ， 水分 充足 ， 口感 爽脆 。 个头 属于 中等 大小 ， 还 会 回购 的 。 新鲜 的 感觉 ， 水灵灵 的 吃起来 又 香 又 甜 ， ！ 营养 又 健康 又 新鲜 ！ 一 口 下去 超级 香甜 。,1,1,1,1,2,2,1,2
带 了 几 个 到 办公室 给 同事 一起 吃 ， 都 觉得 挺 不错 的 ！ 店主 很 好 ， 东东 很 好 。 买 了 三 箱 ， 打算 好好 健康 减肥 啦 ， 很 鲜 甜 多 汁 ， 果子 又 大 又 好吃 。 整体 没 毛病 ， 但是 不 能 放 久 ， 容易 坏 。 大 品牌 值得 信赖 ， 送货上门 ， 物美价廉 。 看 得 出来 商家 很 用心 。,1,1,1,1,1,1,1,2
一直 比较 相信 京东 的 东西 ， 无论 品质 还是 速度 ， 都 很 让 人 满意 的 ！ 京东 的 物流 一直 是 我 选择 在 这 买 东西 的 主要 原因 ！ 希望 京东 针对 这些 进口 的 东西 ， 特别 是 宝宝 用 的 东西 ， 严格 把关 ， 把 好 品质 的 正品 东西 带 给 我们,1,2,2,2,2,2,1,2
第二 次 购买 了 ， 还是 很 不错 的 ， 送货 速度 快 ， 水果 质量 很 好 ， 主要 是 京东 送货上门 ， 特别 的 好 ， 以后 还 会 一如既往 的 在 这 买 ， 很 不错 ， 喜欢 。,1,1,1,2,1,1,2,2
西柚 对 孕妇 最 友好 了 ， 糖分 低 ， 还 好吃 ， 最 重要 的 是 营养 丰富 ， 对 孩子 大人 都 很 健康 ， 所以 我 特别 喜欢 买 西柚 ， 京 东西柚 质量 非常 好 ， 值得 买,1,1,1,2,1,2,2,2
不错 ， 很 满意 ， 第一 次 在 京东 买 水果 ， 没有 坏果 ， 每 一个 都 很 新鲜 ， 水分 也 特别 多 ， 很 好吃 ， 补充 叶酸 ， 西柚 的 营养 价值 很 高 ， 好评 哦 ，,1,1,1,2,1,1,1,2
快递 到 家 ， 又 快 又 及时 ， 想 吃 的 时候 隔 天 就 到 咯 、 很 赞 呀 很 新鲜 ， 酸酸甜甜 很 好吃 ！ 京东 水果 的 品质 还是 很 高 的 ！ 喜欢 哟 哈哈 哈哈 哈哈哈,1,1,2,2,2,1,1,2
大西游 真 的 非常 的 不错 ， 个子 大 里面 的 肉 也 特别 的 好吃 ， 有点 酸 ， 有点 苦播 也 还 可以 丰富 一下 ， 夏天 的 水果 种类 真的 非常 的 不错 ， 还是 很 推荐 这 款 水果 的 真的 很 棒 了,1,1,1,1,1,1,2,2
这个 柚子 也 很 好 ， 再 放放 更 好吃 ， 先 冷藏 收 起来 。 价格 实惠 。 一如既往 地 好评 一个 ， 还 会 继续 购买 的 ， 京东物流 也 快 ， 基本上 隔 天 就 送 到 了 。,1,1,1,2,2,1,1,2
红心西柚 看 着 挺 新鲜 的 ， 西柚 营养 价值 高 ， 维 c 含量 高 ， 多 吃 新鲜 瓜果 身体 倍棒 ， 用 来 榨汁 或者 切片 做 饮料 喝 都 很 不错 ， 吃 完 以后 再 来 买,1,1,1,2,1,1,2,2
每天 都 要 吃 水果 ， 有利于 身体 健康 ， 现在 水果 外面 买 买 还是 挺贵 的 ， 京东生鲜 的 水果 一直 挺 便宜 的 ， 有 活动 的 时候 ， 物流 很快 ， 京东 的 物流 非常 棒 ， 送 到 家里 ， 家里人 都 爱吃 水果 ， 这个 有 点 苦 ， 还是 能 接受 的 ， 毕竟 西柚 也 没有 甜 的 ， 是 吧,1,1,2,2,2,1,2,2
京东 超市 购买 自营店 商品 ， 产品 质量 很 好 有 保障 ， 物流 很快 ， 包装 质量 很 好好 nbspnbsp ， 值得 信任 购买 ， 会 继续 京东 自营 购买 商品 。,1,1,2,2,1,2,2,2
京鲜生 南非 进口 红心西柚 红心柚 粒 单果 g 起 新鲜 水果 ， 个头 挺 大 的 ， 皮薄 ， 果肉 很 香 ， 酸涩 的 味道 就 是 经典 的 西柚 味 。 性价比 ok ， 好评,1,0,2,1,1,2,1,1
bullbull 价格 超 优惠 ， 口感 也 非常 棒 ， 完美 的 一 次 购物 。 要 比 超市 实惠 很 多 ， 收到 的 西柚 品质 很 好 ， 很 新鲜 ， 正好 吃 一 周 ， 下次 还 买 这家 的,1,1,1,2,1,2,2,2
挺 好 的 ， 很 新鲜 ， 汁水 丰富 ， 酸苦 ， 但是 非常 美味 ， 优惠 到 手 很 划算 ， 有 机会 会 再次 购买 京东 配送 也 很 快 ， 退换 货 方便 ， 生鲜 水果 的 首选,1,1,1,2,2,1,2,2
哇塞 塞 超级 大 的 西柚 很 甜 味道 很 浓 跟 水果 混 在 一起 告 水果 茶真 的 太 赞 了 我 很 喜欢 孩子 也 很 喜欢 每 次 京东 有 水果 活动 我 都 会 买 买 买 因为 绝对 不 会 让 你 失望 而且 冰袋 包装 ， 真的 很 棒 很 新鲜,1,1,2,1,0,2,2,1
红心柚 子 很 好吃 ， 这 次 买 了 许多 ， 质量 很 好 ， 水 足 ， 味道 很 正 ， 含糖量 应该 不 高 ， 吃 着 放心 。 柚子 个头 比较 大 ， 还是 大 点 的 好 ， 保水性 强 。,1,1,2,1,1,2,2,2
红心西柚 收到 了 一如既往 的 好 ！ 我 已 买 了 几 次 了 ， 每次 都 买 的 一样 的 规格 ， 皮薄 果肉 红红哒水汁 很多 ！ 维生素 也 多 ！ 客服 发货 到 货 都 很快 ！ 没有 一点 损坏 ！ 我们 家 一直 一 次 接 一 次 的 买 ， 吃 完 还 来 ！ 必须 点亮 所有 五星好评 ！,1,1,2,2,0,1,1,1
很 喜欢 吃 西柚 ， 热量 低 ， 有点 小苦 ， 酸酸 的 ， 冰箱 冷藏 后 口感 很 好 ， 柚子 的 水分 很足 ， 而且 特别 耐 存放 ， 在 冰箱 里 可以 放 很 长 一 段 时间 。 已 多次 购买 了 。,1,1,2,2,2,1,2,2
味道 不错 ， 个头 很 大 ， 卖 相 也 非常 好 。 自营店 购 起来 还是 比较 放心 的 ， 物流 上 速度 快 ， 水果 品质 有 保证 。 我 是 这 款 商品 ， 联通 另 一 款 橙子 一起 买 的 ， 量 大 实在 ， 家中 瞬间 实现 了 水果 自由 。,1,1,2,1,2,1,2,2
京东物流 的 速度 相当 快 相当 赞 ， 我 作为 多年 京东 的 忠实 老粉 ， 每 次 的 购物 体验 都 非常 好 ， 产品 也 非常 棒 ， 外包装 完整 没有 破损 ， 里面 的 物品 包装 也 完整 ， 无论是 店家 还是 京东 售 后 的 服务 都 很 好 ， 五星好评 ！ 还 会 再 来 光顾 回购 ！ 比心,1,2,2,2,1,1,1,2
发货 速度 很快 ， 卖家 服务 也好 ， 目前 很 满意 是 正品 ， 信赖 商家 ， 宝贝 质感 很 好 ， 价格 也 适中 ， 无限 回购 ！ 这 次 买 的 果子 比 之前 的 小 一点 很 均匀 ， 酸甜口 孕妇 吃 正好,1,1,1,0,2,2,1,1
西柚 收到 了 ， 每个 都 很 大 ， 看 着 很 新鲜 ， 剥 开 果肉 很 饱满 ， 汁水 很多 ， 红红 的 果肉 很 诱人 ， 吃起来 口感 酸酸甜甜 的 ， 对于 喜欢 吃 甜 里 带 酸 得 我 ， 这 次 的 西柚 真的 很 满意 ， 会 回购,1,1,2,2,1,1,1,2
第一 次 在 京东 上 买 水果 ， 出去 不 方便 ， 收到 货 了 也 吃 了 ， 很 不错 ， 还 会 继续 回购 的 ， 服务 态度 很 好 ， 质量 也 很 好 ， 包装 的 也 特别 好 ， 价格 还 可以 ， 再 便宜 点 更 好 了 。,1,1,1,2,1,1,1,2
西柚 买 回来 主要 是 为了 两 个 娃娃 做 杨枝 甘露 的 不 是 那么 的 甜 很 适合 小孩子 。 我 家里 的 水果 一直 都 在 京东 买 的 ， 质量 好 ， 速度 快 ， 能 报价 ， 坏果 可以 申诉 赔付 ， 很 棒 。,1,1,2,2,1,1,2,2
京东 活动价 买 的 ， 性价比 很 高 ， 以前 买 过 一 次 ， 口感 很 好 ， 正好 有 活动 ， 立马 下单 ， 京东 快递 很 快 ， 隔 天 就 到 了 。 马上 吃起来 ， 不错 ， 吃 完 下次 在 买 。,2,1,1,2,2,1,2,2
京东 的 服务 很 好 ， 这个 挺 好吃 的 ， 平时 不 想 做饭 直接 吃 了 ， 酸辣粉 ， 口感 很 好 ， 吃起来 不错 ， 一下子 买 了 好 多 ， 出去 玩 的 时候 带 电池 ， 岁 给 哦 我,2,1,2,2,2,2,1,2
柚子 是 一 种 美味 且 营养 丰富 的 水果 ， 具有 多种 功效 和 作用 。 首先 ， 它 含有 丰富 的 维生素 c 和 纤维素 ， 有助于 提高 免疫力 和 促进 消化 。 此外 ， 柚子 还 有助于 降低 血压 和 血糖 ， 适合 糖尿病 患者 食用 。 最后 ， 柚子 的 味道 酸 甜 可口 ， 可以 帮助 刺激 唾液 分泌 ， 缓解 疲劳 。 总之 ， 柚子 是 一 种 非常 健康 的 水果 ， 对 人体 有 多种 好处 。,1,1,2,2,2,1,2,2
知名 大 品牌 质量 值得 信赖 ， 从 外观 看 货品 质量 有 保障 ， 买 其他 东西 碰上 超值 特价 买 的 ， 物品 性价比 还是 比较 高 的 。 送货 速度 也 很 快 ， 晚上 下 单 第二 天 就 到 了 。,2,2,2,1,1,1,1,2
非洲 进口 的 红心西柚 ， 赶上 活动 真 的 价格 实惠 ， 对于 年轻人 来说 多 囤 几 箱 能 防 得 住 ， 送 朋友 送 亲戚 ， 很 不错 ， 京东 物流 送货上门 ， 很 棒 。,2,2,1,1,2,1,2,2
很 好吃 ， 虽然 不好 剥 开 ， 但是 在 刀子 的 帮助 下 还是 很 好 操作 的 。 果肉 饱满 ， 原汁原味 ， 比 加 了 糖 的 西柚 汁 好吃 多 了 。 值得 品尝 ， 家里人 都 喜欢,1,1,1,2,2,2,2,2
好吃 ， 这个 价格 买 到 这么 好 的 东西 ， 真的 很 划算 好吃 ， 是 我 喜欢 的 味道 ， 口感 很 好 ， 物流 也 很快 ， 补充 维生素 ， 棒 ！ ！ ！ 这个 不 长 肉肉 哦,1,1,1,2,2,2,2,2
买 了 很多 年 这个 品牌 的 产品 啦 ， 做出 了 很多 次 的 甜品 美味 佳肴 ， 此刻 专门 为 制作 杨枝 甘露 而 购买 ， 做 完 后 家里人 都 喜欢 吃 。 是 聚会 必备品 ， 新鲜 质量 好 ， 有 保证 ， 推荐 大家 购买 。,1,1,2,2,1,2,2,2
第二 次 购买 了 ， 包装 好 ， 送 人 显 档次 ， 水果 很 新鲜 ， 整箱 没有 烂 的 ， 快递 给力 ， 快递 小哥 直接 送 到 家门口 ， 非常 满意 的 购物 体验 。 下次 还 来 。,1,2,2,2,1,1,1,2
非常 完美 ， 买 了 两 箱 共 个 ， 减脂 期间 的 神器 ， 泡 无 糖 酸奶 就是 非常 低 热量 的 小 甜品 了 ， 我 就 当晚 餐 啦 ， 非常 好吃 ， 孩子 也 喜欢 这样 吃 呢 。,1,1,2,0,1,2,2,1
京东 自营店 购物 快捷 方便 放心 。 西柚 新鲜 大个 ， ， 炎热 的 夏天 ， 物流 包装 保鲜 很 好 ， 货真价实 ， 值得 信赖 的 京东 购物 ， 一直 喜欢 在 京东 自营店 购物,1,2,1,1,1,1,1,2
物流 很快 很 方便 ， 送货 到 门 非常 贴心 ， 价格 实惠 ， 东西 性价比 很 高 的 ， 做 活动 时 买 就 好 了 ， 囤 起来 了 慢慢 吃 ， 还 不错 的 。 这种 斤装 的 不如 个 和 个装 的 品质 好 。 不 会 再 买 这种 。,1,1,1,2,1,1,2,2
京东 自营 的 水果 也 是 不错 的 ， 很 新鲜 ， 水份 充足 ， 基本 一 到 二 天 就 送 到 了 ， 送货上门 这 一 点 很 重要 ， 特别 是 大 热 天 ， 家里 还有 老人 ， 推荐 推荐,1,1,1,1,1,1,2,2
包装 特别 结实 放心 ， 已 第二 次 购买 ， 每 一个 个头 都 很 大 ， 上次 购买 非常 好吃 、 水分 充足 。 一 天 一个 早 饭 吃 ， 热量 低 、 糖分 少 、 营养 又 健康 。,1,1,2,1,1,2,2,2
非常 好 的 西柚 。 很 新鲜 。 很 长 一 段 时间 不 太 敢 在 京东 买 生鲜 。 但 这 次 水果 不错 。 物流 很快 京东 一线 送货 师傅 都 非常 好 。 非常 好 的 西柚 。 很 新鲜 。 很 长 一 段 时间 不 太 敢 在 京东 买 生鲜 。 但 这 次 水果 不错 。,1,1,2,2,2,2,2,2
京东 买 的 水果 ， 橙子 味道 非常 不错 ， 很 甜 很 好吃 ， 快递 发货 也 很 快 ， 快递 包裹 也 很 好 ， 家里人 都 很 好吃 ， 比 家 边上 的 水果 店 便宜 很多,1,1,1,2,2,1,2,2
了 三 箱 ， 打算 好好 健康 减肥 啦 ， 很 鲜 甜 多 汁 ， 果子 又 大 又 好吃 。 买 了 三 箱 ， 打算 好好 健康 减肥 啦 ， 很 鲜 甜 多 汁 ， 果子 又 大 又 好吃 。 买 了 三 箱 ， 打算 好好 健康 减肥 啦 ， 很 鲜 甜 多 汁 ， 果子 又 大 又 好吃 。,2,1,2,1,2,2,2,2
西柚 还 不错 ， 只 买 了 小 分量 的 ， 上次 买 大 分量 ， 一个 人 吃 了 好久 好久 ， 久 了 水分 也 会 流失 了 。 所以 买 小 份量 好 点额 ， 西柚 个头 挺 大 ， 还 不错 呢 。 西柚 超 健康额 水果 喔 ！ 物流 很快 ！ ！ ！,1,1,1,0,1,1,2,1
品质 不错 ， 我 用 来 榨汁 喝 ， 搭配 橙子 ， 酸酸甜甜 的 ， 补充 维生素 c ， 夏天 自己 榨汁 干净 又 卫生 ， 如果 搭配 无 糖养乐 多 ， 味道 更 觉 了 ， 因为 西柚汁 的 颜色 是 粉红色 的 ， 倒 进 养 乐 多 后 颜色 看 着 就 非常 有 食欲 啦,1,1,2,2,1,2,2,2
的 很 喜欢 完全 超出 期望值 质量 非常 好 ， 听 同事 说 她 买 的 其他 的 用 着 好 大 声 ， 终于 收到 啦 好评 ， 果断 下 单 搞 起来 ， 很 好 的 购物 ， 感谢 卖家 ， 为 这个 服务点 赞 ， 非常 漂亮 ， 简单 素雅 ， 外形 颜色 我 都 挺 喜欢 的 ， 比较 洋气 ， 怀 期待 一 激动 得 从 快递员 那里 拿 回 了 寝室 ， 货 比 三 家 才 买 的 ， 不愧 是 大 品牌 ， 质量 绝对 没 的 说 ， 价格 很 优惠 ， 操作 简便 ， 力 荐 此 款 产品 ， 质量 杠杠的 好 啊 ， 大 热天 按时 送达 准时 安装 ， 是 我 想 要 的 那种 款式 和 颜色 ， 连接 使用 也 很 方便,1,1,1,1,1,1,1,2
是 之前 买 过 一 次 然后 这 次 是 复购 了 四箱 ， 这个 西柚 真的 非常 好吃 ， 有些 西柚 就是 单纯 的 酸 ， 它 这个 汁 水 多 而且 带 甜 ， 超级 好吃 吃 完 再 回购 ！,2,1,2,2,2,2,2,2
昨天 拍 ， 今天 一早 就 收到 了 ！ 京东 水果 自营 就是 又 好 又 快 ！ 橙子 很 新鲜 ， 目测 水分 很足 ， 还 没 来得及 吃 ， 看上去 应该 很 不错 。 送 的 西柚 也 很 好,1,1,2,2,2,1,2,2
想 买 点 非洲 水果 尝尝 ， 因为 京东 快递 皮 挑 了 自营 的 。 没 想到 非常 好 。 个头 均匀 ， 果子 干净 光滑 ， 里面 的 肉 是 红色 的 ， 非常 鲜嫩 多 汁 。 五分酸 四 分 甜 一 分 苦 ， 满满的维 c 和 花青素 ， 很 健康 的 水果 。,1,1,2,1,1,2,2,2
红心柚 酸 甜 可口 ， 水分 含量 高 新鲜 没有 一个 坏果 ， 个个 硕大 ， 皮薄 肉 厚 ， 籽 特别 小 ， 果香 浓郁 持久 很 好 闻 ， 果肉 饱满 非常 好吃 很 满意 。,1,1,2,0,2,2,1,1
快递 物流 ： 发货 很 快 。 酸酸 甜甜 很 好吃 ！ 西柚 很 新鲜 ， 可惜 只有 两 个 ， 还是 买 少 了 。粒粒 分明 颜色 也 特别 好看 。 蜜柚子 到 了 吃 了 一个 酸甜可口 好吃 。 喜欢 这个 味道 好吃 好 闻 又 新鲜 美味 ， 营养 价值 都 是 非常 的 高 的 呢 。,1,1,2,0,1,1,2,1
京东 自营 产品 物流 速度 非常 的 快 送 货 ， 态度 非常 得 好 ， 加农 系列 产品 非常 的 值得 信赖 ， 水果 非常 的 新鲜 口感 非常 得 好 服务 非常 的 贴心 周到,2,1,1,2,2,1,1,2
最近 在 减肥 ， 控制 饮食 ， 很多 水果 都 吃 过 ， 突然 想 吃 西柚 了 ， 就 在 京东 买 了 。 之前 经常 在 京东 买 水果 ， 品质 有 保证 ， 并且 配送 速度 非常 快 ， 还 能 选 时间 送 到 家 ， 会 继续 来 买 水果 的 。,1,1,2,2,2,1,2,2
第一 次 购买 这个 品种 的 柚子 ， 个头 均匀 ， 果皮 很 薄 很 好 剥开 ， 果肉 鲜红 ， 水分 充足 ， 酸甜可口 ， 直接 剥 了 皮 吃 或者 榨汁 都 很 不错 ， 值得 购买 。,1,1,1,1,1,1,2,2
外包装 完好 漂亮 日期 新鲜 价廉物美 值得 一 买 京东 购物 实在 方便 节约 时间 节省 开支 ， 质量 有 保证 ， 我 喜欢 京东 购物 ， 柚子 营养 丰富 ， 口感 很 好 。,1,1,1,2,1,1,2,2
我 已经 买 了 三 次 了 ， 这个 红心西柚 的 性价比 还是 蛮 高 的 ， 水分 足 ， 甜 ， 微酸 。 我 每次 都 吃 一个 毫无 压力 。 物流 速度 特别 快 ， 下 单 之后 的 第二 天 早晨 就 送 到 了 。,2,1,2,2,2,1,2,2
很 好吃 的 红心柚 ， 口感 特别 好 ， 推荐 购买 帮 同事 购买 的 ， 他 说 特别 好吃 ， 味道 很 甜 很 棒 的,1,1,2,2,2,2,2,2
京东 自营 的 效率 真的 是 太 好 了 ， 昨天 下单 ， 第二 天 早上 就 送 到 了 ， 京东 快递 的 速度 越来越 快 ， 这 款 西柚 价格 挺 不错 的 ， 看 起来 ， 个个 都 质量 不错,1,1,1,2,1,1,1,2
东西 已经 收到 ！ 手感 不错 ！ 用料 扎实 ！ 质量 很 好 ！ 平常用 基本 没有 问题 ！ 好 ， 样子 简单 ！ 着 宝贝 收到 了 ， 颜色 很 好看 ， 质感 也 很 是 我 想 要 的 ！ ！ 下次 还 会 再 来 ！ 宝贝 收到 了 ， 颜色 很 好看 ， 质感 也 很 好 ， 样子 简单 ！ 是 我 想 要 的 ！ ！ 下次 还 会 再 来 ！ 宝贝 收到 了 ， 很 惊喜 汁 ， 设计 合理 ， 时尚 大方 ， 继续 关注 ， 以后 会 回购 的,1,1,1,2,1,1,1,2
活动 入手 ， 相当 于 多 块 买 了 好几 斤 西柚 ， 块 买 到 颗 牛油果 ， 真的 很 便宜 ， 东西 质量 也 很 好 。 我们 这边 西柚 很 贵 。 支持 。,2,2,1,2,1,2,2,2
那 体积 比较 大 ， 然后 单果 的 话 也 比较 好看 ， 圆 不 溜溜 的 ， 大概 每天 吃 一个 西柚维 c 拉满 ， 对 身体 有 好处 的 ， 嗯 ， 体验感 非常 好,1,1,2,1,2,2,2,2
京东 购物图 的 是 多快好省 ， 多 是 商品 多 ， 快 是 发货 快 送 的 快 ， 好 是 商品 质量 好 ， 省 是 价格 很 划算 。 期待 正常 使用 没 问题 ， 希望 京东 在 回归 后 越来越 好 ！ 还 不错,1,1,1,2,1,1,2,2
京东 的 自营 水果 质量 很 不错 ， 有时候 有 质量 问题 可以 找 客服 理赔 。 希望 能够 一直 保持 自 这个 质量 ， 毕竟 是 为了 方便 买 的 ， 外面 的 水果 团购 店 价钱 也 挺 划算 的 了 。,1,1,1,2,1,1,2,2
京东 自营 水果 的 活动 再次 下 单 了 ， 这 次 选 了 红心西柚 ， 香梨 ， 水果 很 新鲜 ， 口感 都 特别 好 很 香甜 ， 价格 也 实惠 ， 性价比 很 高 ， 值得 购买 。,1,1,1,2,2,2,2,2
在 京东 消费 很多 年 了 ， 平时 很多 生活 用品 都 在 上面 买 ， 也 买 过 家电 ， 但是 很 少 买 水果 ， 之前 买 了 一 次 菠萝蜜 开 出来 很 不错 ， 由于 家里面 都 不 太 爱吃 水果 就 很 少 买 ， 这 次 又 买 了 西柚 做 杨枝 甘露 ， 很 满意 ， 果型 很 大 个 ， 也 很 新鲜 ， 之后 还 会 再 来 买 水果 的,1,1,1,0,1,1,1,1
商家 不仅 服务 很 好 ， 而且 服务 质量 高 。 果品 开口 大小 科学 合理 ， 既 能 保护 果仁 ， 又 易于 剥 开 果子 ， 取出 果仁 。口感 自 不必 说 ， 香脆 撩 人 。 诱人 的 果香 ， 点燃 味蕾 ， 让 你 难以 拒绝 。 商品 分量 足 ， 出产 日期 很 近 。 产品 包装 严密 规范 。 物流 速度 很 快 ， 快递员 服务 态度 很 好 一 次 愉快 的 购物 体验 ！,2,2,2,1,1,2,1,2
京东 商城 网购 晒单 活动 给力 ， 京东 商城 网购 给力 ， 京东 商城 物流 服务 给力 ， 京东 商城 值得 信赖 和 支持 ！ 水果 非常 好吃 和 新鲜 ， 特别 推荐 减肥 人士,1,2,1,2,2,2,1,2
